name,level,psgc_code,region_code,province_code,municipal_city_code,barangay_code
Buntod,Bgy,0704603004,07,046,03,004
Calangag,Bgy,0704603005,07,046,03,005
Combado,Bgy,0704603006,07,046,03,006
Doldol,Bgy,0704603007,07,046,03,007
Isugan,Bgy,0704603008,07,046,03,008
Liptong,Bgy,0704603009,07,046,03,009
Lutao,Bgy,0704603010,07,046,03,010
Magsuhot,Bgy,0704603011,07,046,03,011
Malabago,Bgy,0704603012,07,046,03,012
Mampas,Bgy,0704603013,07,046,03,013
North Poblacion,Bgy,0704603014,07,046,03,014
Sacsac,Bgy,0704603015,07,046,03,015
San Miguel,Bgy,0704603016,07,046,03,016
South Poblacion,Bgy,0704603017,07,046,03,017
Sulodpan,Bgy,0704603018,07,046,03,018
Timbanga,Bgy,0704603019,07,046,03,019
Timbao,Bgy,0704603020,07,046,03,020
Tubod,Bgy,0704603021,07,046,03,021
West Poblacion,Bgy,0704603022,07,046,03,022
City of Bais,City,0704604000,07,046,04,000
Barangay I (Pob.),Bgy,0704604001,07,046,04,001
Barangay II (Pob.),Bgy,0704604002,07,046,04,002
Basak,Bgy,0704604003,07,046,04,003
Biohon,Bgy,0704604004,07,046,04,004
Cabanlutan,Bgy,0704604005,07,046,04,005
Calasga-an,Bgy,0704604006,07,046,04,006
Cambagahan,Bgy,0704604007,07,046,04,007
Cambaguio,Bgy,0704604008,07,046,04,008
Cambanjao,Bgy,0704604009,07,046,04,009
Cambuilao,Bgy,0704604010,07,046,04,010
Canlargo,Bgy,0704604011,07,046,04,011
Capiahan,Bgy,0704604012,07,046,04,012
Consolacion,Bgy,0704604013,07,046,04,013
Dansulan,Bgy,0704604014,07,046,04,014
Hangyad,Bgy,0704604015,07,046,04,015
La Paz,Bgy,0704604017,07,046,04,017
Lo-oc,Bgy,0704604018,07,046,04,018
Lonoy,Bgy,0704604019,07,046,04,019
Mabunao,Bgy,0704604020,07,046,04,020
Manlipac,Bgy,0704604021,07,046,04,021
Mansangaban,Bgy,0704604022,07,046,04,022
Okiot,Bgy,0704604023,07,046,04,023
Olympia,Bgy,0704604024,07,046,04,024
Panala-an,Bgy,0704604025,07,046,04,025
Panam-angan,Bgy,0704604026,07,046,04,026
Rosario,Bgy,0704604027,07,046,04,027
Sab-ahan,Bgy,0704604028,07,046,04,028
San Isidro,Bgy,0704604029,07,046,04,029
Katacgahan,Bgy,0704604030,07,046,04,030
Tagpo,Bgy,0704604031,07,046,04,031
Talungon,Bgy,0704604032,07,046,04,032
Tamisu,Bgy,0704604033,07,046,04,033
Tamogong,Bgy,0704604034,07,046,04,034
Tangculogan,Bgy,0704604035,07,046,04,035
Valencia,Bgy,0704604036,07,046,04,036
Basay,Mun,0704605000,07,046,05,000
Actin,Bgy,0704605001,07,046,05,001
Bal-os,Bgy,0704605002,07,046,05,002
Bongalonan,Bgy,0704605003,07,046,05,003
Cabalayongan,Bgy,0704605004,07,046,05,004
Cabatuanan,Bgy,0704605005,07,046,05,005
Linantayan,Bgy,0704605006,07,046,05,006
Maglinao,Bgy,0704605007,07,046,05,007
Nagbo-alao,Bgy,0704605008,07,046,05,008
Olandao,Bgy,0704605009,07,046,05,009
Poblacion,Bgy,0704605010,07,046,05,010
City of Bayawan,City,0704606000,07,046,06,000
Ali-is,Bgy,0704606001,07,046,06,001
Banaybanay,Bgy,0704606002,07,046,06,002
Banga,Bgy,0704606003,07,046,06,003
Villasol,Bgy,0704606004,07,046,06,004
Boyco,Bgy,0704606005,07,046,06,005
Bugay,Bgy,0704606006,07,046,06,006
Cansumalig,Bgy,0704606007,07,046,06,007
Dawis,Bgy,0704606008,07,046,06,008
Kalamtukan,Bgy,0704606009,07,046,06,009
Kalumboyan,Bgy,0704606010,07,046,06,010
Malabugas,Bgy,0704606011,07,046,06,011
Mandu-ao,Bgy,0704606012,07,046,06,012
Maninihon,Bgy,0704606013,07,046,06,013
Minaba,Bgy,0704606014,07,046,06,014
Nangka,Bgy,0704606015,07,046,06,015
Narra,Bgy,0704606016,07,046,06,016
Pagatban,Bgy,0704606017,07,046,06,017
Poblacion,Bgy,0704606018,07,046,06,018
San Jose,Bgy,0704606019,07,046,06,019
San Miguel,Bgy,0704606020,07,046,06,020
San Roque,Bgy,0704606021,07,046,06,021
Suba (Pob.),Bgy,0704606022,07,046,06,022
Tabuan,Bgy,0704606023,07,046,06,023
Tayawan,Bgy,0704606024,07,046,06,024
Tinago (Pob.),Bgy,0704606025,07,046,06,025
Ubos (Pob.),Bgy,0704606026,07,046,06,026
Villareal,Bgy,0704606027,07,046,06,027
San Isidro,Bgy,0704606028,07,046,06,028
Bindoy,Mun,0704607000,07,046,07,000
Atotes,Bgy,0704607001,07,046,07,001
Batangan,Bgy,0704607002,07,046,07,002
Bulod,Bgy,0704607003,07,046,07,003
Cabcaban,Bgy,0704607004,07,046,07,004
Cabugan,Bgy,0704607005,07,046,07,005
Camudlas,Bgy,0704607006,07,046,07,006
Canluto,Bgy,0704607007,07,046,07,007
Danao,Bgy,0704607008,07,046,07,008
Danawan,Bgy,0704607009,07,046,07,009
Domolog,Bgy,0704607010,07,046,07,010
Malaga,Bgy,0704607011,07,046,07,011
Manseje,Bgy,0704607012,07,046,07,012
Matobato,Bgy,0704607013,07,046,07,013
Nagcasunog,Bgy,0704607014,07,046,07,014
Nalundan,Bgy,0704607015,07,046,07,015
Pangalaycayan,Bgy,0704607016,07,046,07,016
Peahan,Bgy,0704607017,07,046,07,017
Poblacion,Bgy,0704607018,07,046,07,018
Salong,Bgy,0704607019,07,046,07,019
Tagaytay,Bgy,0704607020,07,046,07,020
Tinaogan,Bgy,0704607021,07,046,07,021
Tubod,Bgy,0704607022,07,046,07,022
City of Canlaon,City,0704608000,07,046,08,000
Bayog,Bgy,0704608001,07,046,08,001
Binalbagan,Bgy,0704608002,07,046,08,002
Bucalan,Bgy,0704608003,07,046,08,003
Linothangan,Bgy,0704608004,07,046,08,004
Lumapao,Bgy,0704608005,07,046,08,005
Malaiba,Bgy,0704608006,07,046,08,006
Masulog,Bgy,0704608007,07,046,08,007
Panubigan,Bgy,0704608008,07,046,08,008
Mabigo (Pob.),Bgy,0704608009,07,046,08,009
Pula,Bgy,0704608010,07,046,08,010
Budlasan,Bgy,0704608011,07,046,08,011
Ninoy Aquino,Bgy,0704608012,07,046,08,012
Dauin,Mun,0704609000,07,046,09,000
Anahawan,Bgy,0704609001,07,046,09,001
Apo Island,Bgy,0704609002,07,046,09,002
Bagacay,Bgy,0704609003,07,046,09,003
Baslay,Bgy,0704609004,07,046,09,004
Batuhon Dacu,Bgy,0704609005,07,046,09,005
Boloc-boloc,Bgy,0704609006,07,046,09,006
Bulak,Bgy,0704609007,07,046,09,007
Bunga,Bgy,0704609008,07,046,09,008
Casile,Bgy,0704609009,07,046,09,009
Libjo,Bgy,0704609010,07,046,09,010
Lipayo,Bgy,0704609011,07,046,09,011
Maayongtubig,Bgy,0704609012,07,046,09,012
Mag-aso,Bgy,0704609013,07,046,09,013
Magsaysay,Bgy,0704609014,07,046,09,014
Malongcay Dacu,Bgy,0704609015,07,046,09,015
Masaplod Norte,Bgy,0704609016,07,046,09,016
Masaplod Sur,Bgy,0704609017,07,046,09,017
Panubtuban,Bgy,0704609018,07,046,09,018
Poblacion I,Bgy,0704609019,07,046,09,019
Poblacion II,Bgy,0704609020,07,046,09,020
Poblacion III,Bgy,0704609021,07,046,09,021
Tugawe,Bgy,0704609022,07,046,09,022
Tunga-tunga,Bgy,0704609023,07,046,09,023
City of Dumaguete (Capital),City,0704610000,07,046,10,000
Bagacay,Bgy,0704610001,07,046,10,001
Bajumpandan,Bgy,0704610002,07,046,10,002
Balugo,Bgy,0704610003,07,046,10,003
Banilad,Bgy,0704610004,07,046,10,004
Bantayan,Bgy,0704610005,07,046,10,005
Batinguel,Bgy,0704610006,07,046,10,006
Bunao,Bgy,0704610007,07,046,10,007
Cadawinonan,Bgy,0704610008,07,046,10,008
Calindagan,Bgy,0704610009,07,046,10,009
Camanjac,Bgy,0704610010,07,046,10,010
Candau-ay,Bgy,0704610011,07,046,10,011
Cantil-e,Bgy,0704610012,07,046,10,012
Daro,Bgy,0704610013,07,046,10,013
Junob,Bgy,0704610014,07,046,10,014
Looc,Bgy,0704610015,07,046,10,015
Mangnao-Canal,Bgy,0704610016,07,046,10,016
Motong,Bgy,0704610017,07,046,10,017
Piapi,Bgy,0704610018,07,046,10,018
Poblacion No. 1,Bgy,0704610019,07,046,10,019
Poblacion No. 2 ,Bgy,0704610020,07,046,10,020
Poblacion No. 3,Bgy,0704610021,07,046,10,021
Poblacion No. 4,Bgy,0704610022,07,046,10,022
Poblacion No. 5,Bgy,0704610023,07,046,10,023
Poblacion No. 6,Bgy,0704610024,07,046,10,024
Poblacion No. 7,Bgy,0704610025,07,046,10,025
Poblacion No. 8,Bgy,0704610026,07,046,10,026
Pulantubig,Bgy,0704610027,07,046,10,027
Tabuctubig,Bgy,0704610028,07,046,10,028
Taclobo,Bgy,0704610029,07,046,10,029
Talay,Bgy,0704610030,07,046,10,030
City of Guihulngan,City,0704611000,07,046,11,000
Bakid,Bgy,0704611001,07,046,11,001
Balogo,Bgy,0704611002,07,046,11,002
Banwaque,Bgy,0704611003,07,046,11,003
Basak,Bgy,0704611004,07,046,11,004
Binobohan,Bgy,0704611005,07,046,11,005
Buenavista,Bgy,0704611006,07,046,11,006
Bulado,Bgy,0704611007,07,046,11,007
Calamba,Bgy,0704611008,07,046,11,008
Calupa-an,Bgy,0704611009,07,046,11,009
Hibaiyo,Bgy,0704611010,07,046,11,010
Hilaitan,Bgy,0704611011,07,046,11,011
Hinakpan,Bgy,0704611012,07,046,11,012
Humayhumay,Bgy,0704611013,07,046,11,013
Imelda,Bgy,0704611014,07,046,11,014
Kagawasan,Bgy,0704611015,07,046,11,015
Linantuyan,Bgy,0704611016,07,046,11,016
Luz,Bgy,0704611017,07,046,11,017
Mabunga,Bgy,0704611018,07,046,11,018
Mckinley,Bgy,0704611019,07,046,11,019
Nagsaha,Bgy,0704611020,07,046,11,020
Magsaysay,Bgy,0704611021,07,046,11,021
Malusay,Bgy,0704611022,07,046,11,022
Maniak,Bgy,0704611023,07,046,11,023
Padre Zamora,Bgy,0704611025,07,046,11,025
Plagatasanon,Bgy,0704611026,07,046,11,026
Planas,Bgy,0704611027,07,046,11,027
Poblacion,Bgy,0704611028,07,046,11,028
Sandayao,Bgy,0704611029,07,046,11,029
Tacpao,Bgy,0704611030,07,046,11,030
Tinayunan Beach,Bgy,0704611031,07,046,11,031
Tinayunan Hill,Bgy,0704611032,07,046,11,032
Trinidad,Bgy,0704611033,07,046,11,033
Villegas,Bgy,0704611034,07,046,11,034
Jimalalud,Mun,0704612000,07,046,12,000
Aglahug,Bgy,0704612001,07,046,12,001
Agutayon,Bgy,0704612002,07,046,12,002
Apanangon,Bgy,0704612003,07,046,12,003
Bae,Bgy,0704612004,07,046,12,004
Bala-as,Bgy,0704612005,07,046,12,005
Bangcal,Bgy,0704612006,07,046,12,006
Banog,Bgy,0704612007,07,046,12,007
Buto,Bgy,0704612008,07,046,12,008
Cabang,Bgy,0704612009,07,046,12,009
Camandayon,Bgy,0704612010,07,046,12,010
Cangharay,Bgy,0704612011,07,046,12,011
Canlahao,Bgy,0704612012,07,046,12,012
Dayoyo,Bgy,0704612013,07,046,12,013
Eli,Bgy,0704612014,07,046,12,014
Lacaon,Bgy,0704612015,07,046,12,015
Mahanlud,Bgy,0704612016,07,046,12,016
Malabago,Bgy,0704612017,07,046,12,017
Mambaid,Bgy,0704612018,07,046,12,018
Mongpong,Bgy,0704612019,07,046,12,019
Owacan,Bgy,0704612020,07,046,12,020
Pacuan,Bgy,0704612021,07,046,12,021
Panglaya-an,Bgy,0704612022,07,046,12,022
North Poblacion,Bgy,0704612023,07,046,12,023
South Poblacion,Bgy,0704612024,07,046,12,024
Polopantao,Bgy,0704612025,07,046,12,025
Sampiniton,Bgy,0704612026,07,046,12,026
Talamban,Bgy,0704612027,07,046,12,027
Tamao,Bgy,0704612028,07,046,12,028
La Libertad,Mun,0704613000,07,046,13,000
Aniniaw,Bgy,0704613001,07,046,13,001
Aya,Bgy,0704613002,07,046,13,002
Bagtic,Bgy,0704613003,07,046,13,003
Biga-a,Bgy,0704613004,07,046,13,004
Busilak,Bgy,0704613005,07,046,13,005
Cangabo,Bgy,0704613006,07,046,13,006
Cantupa,Bgy,0704613007,07,046,13,007
Eli,Bgy,0704613008,07,046,13,008
Guihob,Bgy,0704613009,07,046,13,009
Kansumandig,Bgy,0704613010,07,046,13,010
Mambulod,Bgy,0704613011,07,046,13,011
Mandapaton,Bgy,0704613012,07,046,13,012
Manghulyawon,Bgy,0704613013,07,046,13,013
Manluminsag,Bgy,0704613014,07,046,13,014
Mapalasan,Bgy,0704613015,07,046,13,015
Maragondong,Bgy,0704613016,07,046,13,016
Martilo,Bgy,0704613017,07,046,13,017
Nasungan,Bgy,0704613018,07,046,13,018
Pacuan,Bgy,0704613019,07,046,13,019
Pangca,Bgy,0704613020,07,046,13,020
Pisong,Bgy,0704613021,07,046,13,021
Pitogo,Bgy,0704613022,07,046,13,022
Poblacion North,Bgy,0704613023,07,046,13,023
Poblacion South,Bgy,0704613024,07,046,13,024
San Jose,Bgy,0704613025,07,046,13,025
Solongon,Bgy,0704613026,07,046,13,026
Tala-on,Bgy,0704613027,07,046,13,027
Talayong,Bgy,0704613028,07,046,13,028
Elecia,Bgy,0704613029,07,046,13,029
Mabinay,Mun,0704614000,07,046,14,000
Abis,Bgy,0704614001,07,046,14,001
Arebasore,Bgy,0704614002,07,046,14,002
Bagtic,Bgy,0704614003,07,046,14,003
Banban,Bgy,0704614005,07,046,14,005
Barras,Bgy,0704614006,07,046,14,006
Bato,Bgy,0704614007,07,046,14,007
Bugnay,Bgy,0704614008,07,046,14,008
Bulibulihan,Bgy,0704614009,07,046,14,009
Bulwang,Bgy,0704614010,07,046,14,010
Campanun-an,Bgy,0704614011,07,046,14,011
Canggohob,Bgy,0704614012,07,046,14,012
Cansal-ing,Bgy,0704614013,07,046,14,013
Dagbasan,Bgy,0704614014,07,046,14,014
Dahile,Bgy,0704614015,07,046,14,015
Himocdongon,Bgy,0704614016,07,046,14,016
Hagtu,Bgy,0704614017,07,046,14,017
Inapoy,Bgy,0704614018,07,046,14,018
Lamdas,Bgy,0704614019,07,046,14,019
Lumbangan,Bgy,0704614020,07,046,14,020
Luyang,Bgy,0704614021,07,046,14,021
Manlingay,Bgy,0704614022,07,046,14,022
Mayaposi,Bgy,0704614023,07,046,14,023
Napasu-an,Bgy,0704614024,07,046,14,024
New Namangka,Bgy,0704614025,07,046,14,025
Old Namangka,Bgy,0704614026,07,046,14,026
Pandanon,Bgy,0704614027,07,046,14,027
Paniabonan,Bgy,0704614028,07,046,14,028
Pantao,Bgy,0704614029,07,046,14,029
Poblacion,Bgy,0704614030,07,046,14,030
Samac,Bgy,0704614031,07,046,14,031
Tadlong,Bgy,0704614032,07,046,14,032
Tara,Bgy,0704614033,07,046,14,033
Manjuyod,Mun,0704615000,07,046,15,000
Alangilanan,Bgy,0704615001,07,046,15,001
Bagtic,Bgy,0704615002,07,046,15,002
Balaas,Bgy,0704615003,07,046,15,003
Bantolinao,Bgy,0704615004,07,046,15,004
Bolisong,Bgy,0704615005,07,046,15,005
Butong,Bgy,0704615006,07,046,15,006
Campuyo,Bgy,0704615007,07,046,15,007
Candabong,Bgy,0704615008,07,046,15,008
Concepcion,Bgy,0704615009,07,046,15,009
Dungo-an,Bgy,0704615010,07,046,15,010
Kauswagan,Bgy,0704615011,07,046,15,011
Libjo,Bgy,0704615012,07,046,15,012
Lamogong,Bgy,0704615013,07,046,15,013
Maaslum,Bgy,0704615015,07,046,15,015
Mandalupang,Bgy,0704615016,07,046,15,016
Panciao,Bgy,0704615017,07,046,15,017
Poblacion,Bgy,0704615018,07,046,15,018
Sac-sac,Bgy,0704615019,07,046,15,019
Salvacion,Bgy,0704615020,07,046,15,020
San Isidro,Bgy,0704615021,07,046,15,021
San Jose,Bgy,0704615022,07,046,15,022
Santa Monica,Bgy,0704615023,07,046,15,023
Suba,Bgy,0704615024,07,046,15,024
Sundo-an,Bgy,0704615025,07,046,15,025
Tanglad,Bgy,0704615026,07,046,15,026
Tubod,Bgy,0704615027,07,046,15,027
Tupas,Bgy,0704615028,07,046,15,028
Pamplona,Mun,0704616000,07,046,16,000
Abante,Bgy,0704616001,07,046,16,001
Balayong,Bgy,0704616002,07,046,16,002
Banawe,Bgy,0704616003,07,046,16,003
Datagon,Bgy,0704616004,07,046,16,004
Fatima,Bgy,0704616005,07,046,16,005
Inawasan,Bgy,0704616007,07,046,16,007
Magsusunog,Bgy,0704616008,07,046,16,008
Malalangsi,Bgy,0704616009,07,046,16,009
Mamburao,Bgy,0704616010,07,046,16,010
Mangoto,Bgy,0704616011,07,046,16,011
Poblacion,Bgy,0704616012,07,046,16,012
San Isidro,Bgy,0704616013,07,046,16,013
Santa Agueda,Bgy,0704616014,07,046,16,014
Simborio,Bgy,0704616015,07,046,16,015
Yupisan,Bgy,0704616016,07,046,16,016
Calicanan,Bgy,0704616017,07,046,16,017
San Jose,Mun,0704617000,07,046,17,000
Basak,Bgy,0704617001,07,046,17,001
Basiao,Bgy,0704617002,07,046,17,002
Cambaloctot,Bgy,0704617004,07,046,17,004
Cancawas,Bgy,0704617005,07,046,17,005
Janayjanay,Bgy,0704617006,07,046,17,006
Jilocon,Bgy,0704617007,07,046,17,007
Naiba,Bgy,0704617008,07,046,17,008
Poblacion,Bgy,0704617009,07,046,17,009
San Roque,Bgy,0704617010,07,046,17,010
Santo Nio,Bgy,0704617011,07,046,17,011
Seora Ascion,Bgy,0704617012,07,046,17,012
Siapo,Bgy,0704617013,07,046,17,013
Tampi,Bgy,0704617014,07,046,17,014
Tapon Norte,Bgy,0704617015,07,046,17,015
Santa Catalina,Mun,0704618000,07,046,18,000
Alangilan,Bgy,0704618001,07,046,18,001
Amio,Bgy,0704618002,07,046,18,002
Buenavista,Bgy,0704618003,07,046,18,003
Kabulacan,Bgy,0704618004,07,046,18,004
Caigangan,Bgy,0704618006,07,046,18,006
Caranoche,Bgy,0704618008,07,046,18,008
Cawitan,Bgy,0704618009,07,046,18,009
Fatima,Bgy,0704618010,07,046,18,010
Mabuhay,Bgy,0704618011,07,046,18,011
Manalongon,Bgy,0704618012,07,046,18,012
Mansagomayon,Bgy,0704618013,07,046,18,013
Milagrosa,Bgy,0704618014,07,046,18,014
Nagbinlod,Bgy,0704618015,07,046,18,015
Nagbalaye,Bgy,0704618016,07,046,18,016
Obat,Bgy,0704618017,07,046,18,017
Poblacion,Bgy,0704618019,07,046,18,019
San Francisco,Bgy,0704618020,07,046,18,020
San Jose,Bgy,0704618021,07,046,18,021
San Miguel,Bgy,0704618022,07,046,18,022
San Pedro,Bgy,0704618023,07,046,18,023
Santo Rosario,Bgy,0704618024,07,046,18,024
Talalak,Bgy,0704618025,07,046,18,025
Siaton,Mun,0704619000,07,046,19,000
Albiga,Bgy,0704619001,07,046,19,001
Apoloy,Bgy,0704619002,07,046,19,002
Bonawon,Bgy,0704619003,07,046,19,003
Bonbonon,Bgy,0704619004,07,046,19,004
Cabangahan,Bgy,0704619005,07,046,19,005
Canaway,Bgy,0704619007,07,046,19,007
Casala-an,Bgy,0704619008,07,046,19,008
Caticugan,Bgy,0704619009,07,046,19,009
Datag,Bgy,0704619010,07,046,19,010
Giliga-on,Bgy,0704619011,07,046,19,011
Inalad,Bgy,0704619012,07,046,19,012
Malabuhan,Bgy,0704619013,07,046,19,013
Maloh,Bgy,0704619014,07,046,19,014
Mantiquil,Bgy,0704619015,07,046,19,015
Mantuyop,Bgy,0704619016,07,046,19,016
Napacao,Bgy,0704619017,07,046,19,017
Poblacion I,Bgy,0704619018,07,046,19,018
Poblacion II,Bgy,0704619019,07,046,19,019
Poblacion III,Bgy,0704619020,07,046,19,020
Poblacion IV,Bgy,0704619021,07,046,19,021
Salag,Bgy,0704619022,07,046,19,022
San Jose,Bgy,0704619023,07,046,19,023
Sandulot,Bgy,0704619024,07,046,19,024
Si-it,Bgy,0704619025,07,046,19,025
Sumaliring,Bgy,0704619026,07,046,19,026
Tayak,Bgy,0704619027,07,046,19,027
Sibulan,Mun,0704620000,07,046,20,000
Agan-an,Bgy,0704620001,07,046,20,001
Ajong,Bgy,0704620002,07,046,20,002
Balugo,Bgy,0704620003,07,046,20,003
Bolocboloc,Bgy,0704620004,07,046,20,004
Calabnugan,Bgy,0704620005,07,046,20,005
Cangmating,Bgy,0704620006,07,046,20,006
Enrique Villanueva,Bgy,0704620007,07,046,20,007
Looc,Bgy,0704620008,07,046,20,008
Magatas,Bgy,0704620009,07,046,20,009
Maningcao,Bgy,0704620010,07,046,20,010
Maslog,Bgy,0704620011,07,046,20,011
Poblacion,Bgy,0704620012,07,046,20,012
San Antonio,Bgy,0704620013,07,046,20,013
Tubigon,Bgy,0704620014,07,046,20,014
Tubtubon,Bgy,0704620015,07,046,20,015
City of Tanjay,City,0704621000,07,046,21,000
Azagra,Bgy,0704621001,07,046,21,001
Bahi-an,Bgy,0704621002,07,046,21,002
Luca,Bgy,0704621003,07,046,21,003
Manipis,Bgy,0704621004,07,046,21,004
Novallas,Bgy,0704621005,07,046,21,005
Obogon,Bgy,0704621006,07,046,21,006
Pal-ew,Bgy,0704621007,07,046,21,007
Poblacion I,Bgy,0704621008,07,046,21,008
Poblacion II,Bgy,0704621009,07,046,21,009
Poblacion III,Bgy,0704621010,07,046,21,010
Poblacion IV,Bgy,0704621011,07,046,21,011
Poblacion V,Bgy,0704621012,07,046,21,012
Poblacion VI,Bgy,0704621013,07,046,21,013
Poblacion VII,Bgy,0704621014,07,046,21,014
Poblacion VIII,Bgy,0704621015,07,046,21,015
Poblacion IX,Bgy,0704621016,07,046,21,016
Polo,Bgy,0704621017,07,046,21,017
San Isidro,Bgy,0704621018,07,046,21,018
San Jose,Bgy,0704621019,07,046,21,019
San Miguel,Bgy,0704621020,07,046,21,020
Santa Cruz Nuevo,Bgy,0704621021,07,046,21,021
Santa Cruz Viejo,Bgy,0704621022,07,046,21,022
Santo Nio,Bgy,0704621023,07,046,21,023
Tugas,Bgy,0704621025,07,046,21,025
Tayasan,Mun,0704622000,07,046,22,000
Bacong,Bgy,0704622001,07,046,22,001
Bago,Bgy,0704622002,07,046,22,002
Banga,Bgy,0704622003,07,046,22,003
Cabulotan,Bgy,0704622004,07,046,22,004
Cambaye,Bgy,0704622005,07,046,22,005
Dalaupon,Bgy,0704622006,07,046,22,006
Guincalaban,Bgy,0704622007,07,046,22,007
Ilaya-Tayasan,Bgy,0704622008,07,046,22,008
Jilabangan,Bgy,0704622009,07,046,22,009
Lag-it,Bgy,0704622010,07,046,22,010
Linao,Bgy,0704622011,07,046,22,011
Lutay,Bgy,0704622012,07,046,22,012
Maglihe,Bgy,0704622013,07,046,22,013
Matauta,Bgy,0704622014,07,046,22,014
Magtuhao,Bgy,0704622015,07,046,22,015
Matuog,Bgy,0704622016,07,046,22,016
Numnum,Bgy,0704622017,07,046,22,017
Palaslan,Bgy,0704622018,07,046,22,018
Pindahan,Bgy,0704622019,07,046,22,019
Pinalubngan,Bgy,0704622020,07,046,22,020
Pinocawan,Bgy,0704622021,07,046,22,021
Poblacion,Bgy,0704622022,07,046,22,022
Santa Cruz,Bgy,0704622023,07,046,22,023
Saying,Bgy,0704622024,07,046,22,024
Suquib,Bgy,0704622025,07,046,22,025
Tamao,Bgy,0704622026,07,046,22,026
Tambulan,Bgy,0704622027,07,046,22,027
Tanlad,Bgy,0704622028,07,046,22,028
Valencia,Mun,0704623000,07,046,23,000
Apolong,Bgy,0704623001,07,046,23,001
Balabag East,Bgy,0704623002,07,046,23,002
Balabag West,Bgy,0704623003,07,046,23,003
Balayagmanok,Bgy,0704623004,07,046,23,004
Balili,Bgy,0704623005,07,046,23,005
Balugo,Bgy,0704623006,07,046,23,006
Bongbong,Bgy,0704623007,07,046,23,007
Bong-ao,Bgy,0704623008,07,046,23,008
Calayugan,Bgy,0704623009,07,046,23,009
Cambucad,Bgy,0704623010,07,046,23,010
Dobdob,Bgy,0704623011,07,046,23,011
Jawa,Bgy,0704623012,07,046,23,012
Caidiocan,Bgy,0704623013,07,046,23,013
Liptong,Bgy,0704623014,07,046,23,014
Lunga,Bgy,0704623015,07,046,23,015
Malabo,Bgy,0704623016,07,046,23,016
Malaunay,Bgy,0704623017,07,046,23,017
Mampas,Bgy,0704623018,07,046,23,018
Palinpinon,Bgy,0704623019,07,046,23,019
North Poblacion,Bgy,0704623020,07,046,23,020
South Poblacion,Bgy,0704623021,07,046,23,021
Puhagan,Bgy,0704623022,07,046,23,022
Pulangbato,Bgy,0704623023,07,046,23,023
Sagbang,Bgy,0704623024,07,046,23,024
Vallehermoso,Mun,0704624000,07,046,24,000
Bagawines,Bgy,0704624001,07,046,24,001
Bairan,Bgy,0704624002,07,046,24,002
Don Espiridion Villegas,Bgy,0704624003,07,046,24,003
Guba,Bgy,0704624004,07,046,24,004
Cabulihan,Bgy,0704624005,07,046,24,005
Macapso,Bgy,0704624006,07,046,24,006
Malangsa,Bgy,0704624007,07,046,24,007
Molobolo,Bgy,0704624008,07,046,24,008
Maglahos,Bgy,0704624009,07,046,24,009
Pinocawan,Bgy,0704624010,07,046,24,010
Poblacion,Bgy,0704624011,07,046,24,011
Puan,Bgy,0704624012,07,046,24,012
Tabon,Bgy,0704624013,07,046,24,013
Tagbino,Bgy,0704624014,07,046,24,014
Ulay,Bgy,0704624015,07,046,24,015
Zamboanguita,Mun,0704625000,07,046,25,000
Basac,Bgy,0704625001,07,046,25,001
Calango,Bgy,0704625002,07,046,25,002
Lotuban,Bgy,0704625003,07,046,25,003
Malongcay Diot,Bgy,0704625004,07,046,25,004
Maluay,Bgy,0704625005,07,046,25,005
Mayabon,Bgy,0704625006,07,046,25,006
Nabago,Bgy,0704625007,07,046,25,007
Nasig-id,Bgy,0704625008,07,046,25,008
Najandig,Bgy,0704625009,07,046,25,009
Poblacion,Bgy,0704625010,07,046,25,010
Negros Occidental,Prov,0604500000,06,045,00,000
City of Bago,City,0604502000,06,045,02,000
Abuanan,Bgy,0604502001,06,045,02,001
Alianza,Bgy,0604502002,06,045,02,002
Atipuluan,Bgy,0604502003,06,045,02,003
Bacong-Montilla,Bgy,0604502004,06,045,02,004
Bagroy,Bgy,0604502005,06,045,02,005
Balingasag,Bgy,0604502006,06,045,02,006
Binubuhan,Bgy,0604502007,06,045,02,007
Busay,Bgy,0604502008,06,045,02,008
Calumangan,Bgy,0604502009,06,045,02,009
Caridad,Bgy,0604502010,06,045,02,010
Dulao,Bgy,0604502011,06,045,02,011
Ilijan,Bgy,0604502012,06,045,02,012
Lag-Asan,Bgy,0604502013,06,045,02,013
Ma-ao Barrio,Bgy,0604502014,06,045,02,014
Jorge L. Araneta,Bgy,0604502015,06,045,02,015
Mailum,Bgy,0604502016,06,045,02,016
Malingin,Bgy,0604502017,06,045,02,017
Napoles,Bgy,0604502018,06,045,02,018
Pacol,Bgy,0604502019,06,045,02,019
Poblacion,Bgy,0604502020,06,045,02,020
Sagasa,Bgy,0604502021,06,045,02,021
Tabunan,Bgy,0604502022,06,045,02,022
Taloc,Bgy,0604502023,06,045,02,023
Sampinit,Bgy,0604502024,06,045,02,024
Binalbagan,Mun,0604503000,06,045,03,000
Amontay,Bgy,0604503001,06,045,03,001
Bagroy,Bgy,0604503002,06,045,03,002
Bi-ao,Bgy,0604503003,06,045,03,003
Canmoros (Pob.),Bgy,0604503004,06,045,03,004
Enclaro,Bgy,0604503005,06,045,03,005
Marina (Pob.),Bgy,0604503006,06,045,03,006
Paglaum (Pob.),Bgy,0604503007,06,045,03,007
